x,u_exact,u_approx
0,0,0
0.01,0.0314108,0.0384159
0.02,0.0627905,0.0760557
0.03,0.0941083,0.112919
0.04,0.125333,0.149007
0.05,0.156434,0.184319
0.06,0.187381,0.218854
0.07,0.218143,0.252613
0.08,0.24869,0.285597
0.09,0.278991,0.317804
0.1,0.309017,0.349235
0.11,0.338738,0.37989
0.12,0.368125,0.409769
0.13,0.397148,0.438872
0.14,0.425779,0.467199
0.15,0.45399,0.49475
0.16,0.481754,0.521525
0.17,0.509041,0.547523
0.18,0.535827,0.572746
0.19,0.562083,0.597192
0.2,0.587785,0.620863
0.21,0.612907,0.643757
0.22,0.637424,0.665875
0.23,0.661312,0.687217
0.24,0.684547,0.707783
0.25,0.707107,0.727573
0.26,0.728969,0.746587
0.27,0.750111,0.764825
0.28,0.770513,0.782287
0.29,0.790155,0.798972
0.3,0.809017,0.814882
0.31,0.827081,0.830016
0.32,0.844328,0.844373
0.33,0.860742,0.857954
0.34,0.876307,0.87076
0.35,0.891007,0.882789
0.36,0.904827,0.894042
0.37,0.917755,0.904519
0.38,0.929776,0.91422
0.39,0.940881,0.923145
0.4,0.951057,0.931294
0.41,0.960294,0.938667
0.42,0.968583,0.945263
0.43,0.975917,0.951084
0.44,0.982287,0.956128
0.45,0.987688,0.960397
0.46,0.992115,0.963889
0.47,0.995562,0.966605
0.48,0.998027,0.968546
0.49,0.999507,0.96971
0.5,1,0.970098
0.51,0.999507,0.96971
0.52,0.998027,0.968546
0.53,0.995562,0.966605
0.54,0.992115,0.963889
0.55,0.987688,0.960397
0.56,0.982287,0.956128
0.57,0.975917,0.951084
0.58,0.968583,0.945263
0.59,0.960294,0.938667
0.6,0.951057,0.931294
0.61,0.940881,0.923145
0.62,0.929776,0.91422
0.63,0.917755,0.904519
0.64,0.904827,0.894042
0.65,0.891007,0.882789
0.66,0.876307,0.87076
0.67,0.860742,0.857954
0.68,0.844328,0.844373
0.69,0.827081,0.830016
0.7,0.809017,0.814882
0.71,0.790155,0.798972
0.72,0.770513,0.782287
0.73,0.750111,0.764825
0.74,0.728969,0.746587
0.75,0.707107,0.727573
0.76,0.684547,0.707783
0.77,0.661312,0.687217
0.78,0.637424,0.665875
0.79,0.612907,0.643757
0.8,0.587785,0.620863
0.81,0.562083,0.597192
0.82,0.535827,0.572746
0.83,0.509041,0.547523
0.84,0.481754,0.521525
0.85,0.45399,0.49475
0.86,0.425779,0.467199
0.87,0.397148,0.438872
0.88,0.368125,0.409769
0.89,0.338738,0.37989
0.9,0.309017,0.349235
0.91,0.278991,0.317804
0.92,0.24869,0.285597
0.93,0.218143,0.252613
0.94,0.187381,0.218854
0.95,0.156434,0.184319
0.96,0.125333,0.149007
0.97,0.0941083,0.112919
0.98,0.0627905,0.0760557
0.99,0.0314108,0.0384159
1,1.22465e-16,1.22465e-16
