gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.426237,0,0.426237,0.0177411
1,0.00603904,0,0.00603904,8.22522e-06
2,0.00313042,0,0.00313042,8.22522e-06
3,0.00313042,0,0.00313042,8.22522e-06
4,0.00313042,0,0.00313042,8.22522e-06
5,0.00313042,0,0.00313042,8.22522e-06
6,0.00313042,0,0.00313042,8.22522e-06
7,0.00313042,0,0.00313042,8.22522e-06
8,0.00313042,0,0.00313042,8.22522e-06
9,0.00313042,0,0.00313042,8.22522e-06
10,0.00313042,0,0.00313042,8.22522e-06
11,0.00313042,0,0.00313042,8.22522e-06
12,0.00313042,0,0.00313042,8.22522e-06
13,0.00313042,0,0.00313042,8.22522e-06
14,0.00313042,0,0.00313042,8.22522e-06
15,0.00313042,0,0.00313042,8.22522e-06
16,0.00313042,0,0.00313042,8.22522e-06
17,0.00313042,0,0.00313042,8.22522e-06
18,0.00313042,0,0.00313042,8.22522e-06
19,0.00313042,0,0.00313042,8.22522e-06
20,0.00313042,0,0.00313042,8.22522e-06
21,0.00313042,0,0.00313042,8.22522e-06
22,0.00313042,0,0.00313042,8.22522e-06
23,0.00313042,0,0.00313042,8.22522e-06
24,0.00313042,0,0.00313042,8.22522e-06
25,0.00334225,0,0.00334225,8.22522e-06
26,0.00334225,0,0.00334225,8.22522e-06
27,0.00334225,0,0.00334225,8.22522e-06
28,0.00334225,0,0.00334225,8.22522e-06
29,0.00334225,0,0.00334225,8.22522e-06
30,0.00334225,0,0.00334225,8.22522e-06
31,0.00334225,0,0.00334225,8.22522e-06
32,0.00334225,0,0.00334225,8.22522e-06
33,0.00334225,0,0.00334225,8.22522e-06
34,0.00334225,0,0.00334225,8.22522e-06
35,0.00334225,0,0.00334225,8.22522e-06
36,0.00334225,0,0.00334225,8.22522e-06
37,0.00334225,0,0.00334225,8.22522e-06
38,0.00334225,0,0.00334225,8.22522e-06
39,0.00334225,0,0.00334225,8.22522e-06
40,0.00334225,0,0.00334225,8.22522e-06
41,0.00334225,0,0.00334225,8.22522e-06
42,0.00334225,0,0.00334225,8.22522e-06
43,0.00334225,0,0.00334225,8.22522e-06
44,0.00334225,0,0.00334225,8.22522e-06
45,0.00334225,0,0.00334225,8.22522e-06
46,0.00334225,0,0.00334225,8.22522e-06
47,0.00334225,0,0.00334225,8.22522e-06
48,0.00334225,0,0.00334225,8.22522e-06
49,0.00334225,0,0.00334225,8.22522e-06
50,0.00250477,0,0.00250477,8.22522e-06
51,0.00250477,0,0.00250477,8.22522e-06
52,0.00250477,0,0.00250477,8.22522e-06
53,0.00250477,0,0.00250477,8.22522e-06
54,0.00250477,0,0.00250477,8.22522e-06
55,0.00250477,0,0.00250477,8.22522e-06
56,0.00250477,0,0.00250477,8.22522e-06
57,0.00250477,0,0.00250477,8.22522e-06
58,0.00250477,0,0.00250477,8.22522e-06
59,0.00250477,0,0.00250477,8.22522e-06
60,0.00250477,0,0.00250477,8.22522e-06
61,0.00250477,0,0.00250477,8.22522e-06
62,0.00250477,0,0.00250477,8.22522e-06
63,0.00250477,0,0.00250477,8.22522e-06
64,0.00250477,0,0.00250477,8.22522e-06
65,0.00250477,0,0.00250477,8.22522e-06
66,0.00250477,0,0.00250477,8.22522e-06
67,0.00250477,0,0.00250477,8.22522e-06
68,0.00250477,0,0.00250477,8.22522e-06
69,0.00250477,0,0.00250477,8.22522e-06
70,0.00250477,0,0.00250477,8.22522e-06
71,0.00250477,0,0.00250477,8.22522e-06
72,0.00250477,0,0.00250477,8.22522e-06
73,0.00250477,0,0.00250477,8.22522e-06
74,0.00250477,0,0.00250477,8.22522e-06
75,0.00177161,0,0.00177161,8.22522e-06
76,0.00177161,0,0.00177161,8.22522e-06
77,0.00177161,0,0.00177161,8.22522e-06
78,0.00177161,0,0.00177161,8.22522e-06
79,0.00177161,0,0.00177161,8.22522e-06
80,0.00177161,0,0.00177161,8.22522e-06
81,0.00177161,0,0.00177161,8.22522e-06
82,0.00177161,0,0.00177161,8.22522e-06
83,0.00177161,0,0.00177161,8.22522e-06
84,0.00177161,0,0.00177161,8.22522e-06
85,0.00177161,0,0.00177161,8.22522e-06
86,0.00177161,0,0.00177161,8.22522e-06
87,0.00177161,0,0.00177161,8.22522e-06
88,0.00177161,0,0.00177161,8.22522e-06
89,0.00177161,0,0.00177161,8.22522e-06
90,0.00177161,0,0.00177161,8.22522e-06
91,0.00177161,0,0.00177161,8.22522e-06
92,0.00177161,0,0.00177161,8.22522e-06
93,0.00177161,0,0.00177161,8.22522e-06
94,0.00177161,0,0.00177161,8.22522e-06
